article:ID;author:string[];author-aux:string;author-orcid:string[];booktitle:string;cdate:date;cdrom:string;cite:string[];cite-label:string[];crossref:string;editor:string[];editor-orcid:string[];ee:string[];ee-type:string[];i:string[];journal:string;key:string;mdate:date;month:string;note:string[];note-label:string;note-type:string[];number:string;pages:string;publisher:string;publnr:string;publtype:string;sub:string[];sup:string[];title:string;title-bibtex:string;tt:string[];url:string;volume:string;year:int
809499;Jiun-Wei Horng|Wei-Yuan Chiu;;;;;;;;;;;https://doi.org/10.1007/s00034-011-9278-9;;;Circuits Syst. Signal Process.;journals/cssp/ChiuH12;2020-06-21;;;;;1;19-30;;;;;;High Input Impedance Voltage-Mode Universal Biquadratic Filter with Three Inputs and Six Outputs Using Three DDCCs.;;;db/journals/cssp/cssp31.html#ChiuH12;31;2012
810146;Christopher D. McGuinness|Eric J. Balster|Frank A. Scarpino;;;;;;;;;;;https://doi.org/10.1007/s00034-013-9603-6;;;Circuits Syst. Signal Process.;journals/cssp/McGuinnessBS13;2020-06-21;;;;;6;2639-2652;;;;;;Comparison of DEM and BEET Linearization Techniques for Flash Analog-to-Digital Converters.;;;db/journals/cssp/cssp32.html#McGuinnessBS13;32;2013
813781;Fabrice Heitz|Jean-Paul Armspach|Laurent Thoraval|Sylvain Faisan;;0000-0002-3004-0957;;;;;;;;;https://doi.org/10.1016/j.media.2006.09.003|https://www.wikidata.org/entity/Q33263307;;;Medical Image Anal.;journals/mia/FaisanTAH07;2020-02-24;;;;;1;1-20;;;;;;Hidden Markov multiple event sequence models: A paradigm for the spatio-temporal analysis of fMRI data.;;;db/journals/mia/mia11.html#FaisanTAH07;11;2007
816735;Cristina Manresa-Yee|Diana Arellano|Volker Helzle;;;;;;;;;;;https://doi.org/10.3217/jucs-020-07-1006;oa;;J. Univers. Comput. Sci.;journals/jucs/ArellanoMH14;2021-02-17;;;;;7;1006-1025;;;;;;Let me Listen to Poetry, Let me See Emotions.;;;db/journals/jucs/jucs20.html#ArellanoMH14;20;2014
820523;F. Javier Luque|Modesto Orozco;;0000-0002-8049-3567|0000-0002-8608-3278;;;;;;;;;https://doi.org/10.1007/BF00117406|https://www.wikidata.org/entity/Q44172742;;;J. Comput. Aided Mol. Des.;journals/jcamd/OrozcoL90;2020-04-16;;;;;4;411-426;;;;;;A practical procedure for the determination of electrostatic charges of large molecules.;;;db/journals/jcamd/jcamd4.html#OrozcoL90;4;1990
823395;Ahrim Youn|Richard Simon;;;;;;;;;;;https://doi.org/10.1186/1471-2105-14-363|https://www.wikidata.org/entity/Q35065185;oa;;BMC Bioinform.;journals/bmcbi/YounS13;2020-03-15;;;;;;363;;;;;;Using passenger mutations to estimate the timing of driver mutations and identify mutator alterations.;;;db/journals/bmcbi/bmcbi14.html#YounS13;14;2013
826065;Chih Lee|Chun-Hsi Huang;;;;;;;;;;;https://doi.org/10.1186/1471-2105-14-108|https://www.wikidata.org/entity/Q30543236;oa;;BMC Bioinform.;journals/bmcbi/LeeH13;2020-03-15;;;;;;108;;;;;;LASAGNA: A novel algorithm for transcription factor binding site alignment.;;;db/journals/bmcbi/bmcbi14.html#LeeH13;14;2013
831191;Denis C. Shields|Richard J. Edwards;;0000-0002-3645-5539;;;;;;;;;https://doi.org/10.1186/1471-2105-5-123|https://www.wikidata.org/entity/Q24793374;oa;;BMC Bioinform.;journals/bmcbi/EdwardsS04;2020-03-15;;;;;;123;;;;;;GASP: Gapped Ancestral Sequence Prediction for proteins.;;;db/journals/bmcbi/bmcbi5.html#EdwardsS04;5;2004
832033;Haolin Li|Hong Zhao|Huiqing Wang|Jian Zhao|Juan Wang;;;;;;;;;;;https://doi.org/10.1186/s12859-021-04433-9;oa;;BMC Bioinform.;journals/bmcbi/WangZZLW21;2021-10-26;;;;;1;512;;;;;;CL-ACP: a parallel combination of CNN and LSTM anticancer peptide recognition model.;;;db/journals/bmcbi/bmcbi22.html#WangZZLW21;22;2021
833671;Ray Roßmann;;;;;;;;;;;;;;Datenschutz und Datensicherheit;journals/dud/Rossmann02;2003-11-25;;;;;5;;;;;;;Grundlagen der EDV-Mitbestimmung - Ansätze eines kollektiv-rechtlichen Datenschutzrechts.;;;db/journals/dud/dud26.html#Rossmann02;26;2002
834646;;;;;;;;;;;;https://doi.org/10.1007/s11623-018-0908-2;;;Datenschutz und Datensicherheit;journals/dud/X18f;2018-04-04;;;;;4;208;;;;;;Der Europäische Datenschutzausschuss.;;;db/journals/dud/dud42.html#X18f;42;2018
836851;Moritz Karg;;;;;;;;;;;https://doi.org/10.1007/s11623-013-0018-0;;;Datenschutz und Datensicherheit;journals/dud/Karg13;2017-05-27;;;;;2;69;;;;;;Der Blick zurück für den Schritt nach vorn.;;;db/journals/dud/dud37.html#Karg13;37;2013
839544;Hi Dong Chai|Ho Chong Lee;;;;;;;;;;;https://doi.org/10.1147/rd.245.0622;;;IBM J. Res. Dev.;journals/ibmrd/LeeC80;2020-05-12;;;;;5;622-630;;;;;;Integral Point-Matching Method for Two-Dimensional Laplace Field Problems with Periodic Boundaries.;;;db/journals/ibmrd/ibmrd24.html#LeeC80;24;1980
841902;Frank Ellinger|Ralf Eickhoff|Uwe Mayer;;;;;;;;;;;https://doi.org/10.1049/iet-cds.2009.0299;;;IET Circuits Devices Syst.;journals/iet-cds/MayerEE10;2020-09-10;;;;;5;433-439;;;;;;Analysis and reduction of phase variations of variable gain amplifiers verified by CMOS implementation at C-band.;;;db/journals/iet-cds/iet-cds4.html#MayerEE10;4;2010
842977;Patric R. J. Östergård|Vesa P. Vaskelainen;;;;;;;;;;;https://doi.org/10.1007/s11590-010-0225-7;;;Optim. Lett.;journals/ol/OstergardV11;2020-07-03;;;;;4;631-638;;;;;;Russian doll search for the Steiner triple covering problem.;;;db/journals/ol/ol5.html#OstergardV11;5;2011
847975;Hiroshi Takahashi|Makoto Itoh;;;;;;;;;;;https://doi.org/10.20965/jrm.2019.p0274;;;J. Robotics Mechatronics;journals/jrm/TakahashiI19;2020-04-01;;;;;2;274-288;;;;;;A Driving Simulation Study on Visual Cue Presented in the Peripheral Visual Field for Prompting Driver's Attention.;;;db/journals/jrm/jrm31.html#TakahashiI19;31;2019
850975;Delfim F. M. Torres;;0000-0001-8641-2505;;;;;;;;;https://doi.org/10.3390/axioms10030171;oa;;Axioms;journals/axioms/Torres21;2021-11-03;;;;;3;171;;;;;;On a Non-Newtonian Calculus of Variations.;;;db/journals/axioms/axioms10.html#Torres21;10;2021
855199;Mingjian Sun|Qiang Wang 0001|Yi Shen 0001|Zhi He;;;;;;;;;;;https://doi.org/10.1109/TGRS.2013.2287022;;;IEEE Trans. Geosci. Remote. Sens.;journals/tgrs/HeWSS14;2020-05-12;;;;;8;5150-5163;;;;;;Kernel Sparse Multitask Learning for Hyperspectral Image Classification With Empirical Mode Decomposition and Morphological Wavelet-Based Features.;;;db/journals/tgrs/tgrs52.html#HeWSS14;52;2014
856874;Guichen Zhang|Pedram Ghamisi|Xiao Xiang Zhu;;0000-0001-5530-3613|0000-0002-0617-6459|0000-0003-1203-741X;;;;;;;;;https://doi.org/10.1109/TGRS.2019.2914967;;;IEEE Trans. Geosci. Remote. Sens.;journals/tgrs/ZhangGZ19;2020-05-12;;;;;10;7623-7642;;;;;;Fusion of Heterogeneous Earth Observation Data for the Classification of Local Climate Zones.;;;db/journals/tgrs/tgrs57.html#ZhangGZ19;57;2019
859258;Cunren Liang|Jian Jiao 0002|Qiming Zeng|Xiai Cui;;;;;;;;;;;https://doi.org/10.1109/TGRS.2013.2249589;;;IEEE Trans. Geosci. Remote. Sens.;journals/tgrs/LiangZJC14;2021-02-15;;;;;2;1299-1310;;;;;;On the Phase Compensation of Short ScanSAR Burst Focused by Long Matched Filter for Interferometric Processing.;;;db/journals/tgrs/tgrs52.html#LiangZJC14;52;2014
865904;Alla Sheffer|Hongbo Fu|James J. Little|Kevin P. Murphy|Wei-Lwun Lu;;0000-0002-0284-726X;;;;;;;;;https://doi.org/10.1109/TGRS.2009.2017738;;;IEEE Trans. Geosci. Remote. Sens.;journals/tgrs/LuMLSF09;2020-05-12;;;;;8-2;2913-2922;;;;;;A Hybrid Conditional Random Field for Estimating the Underlying Ground Surface From Airborne LiDAR Data.;;;db/journals/tgrs/tgrs47.html#LuMLSF09;47;2009
867481;Chao Zhang|Mirko van der Baan;;0000-0003-4694-4405;;;;;;;;;https://doi.org/10.1109/TGRS.2021.3110303;;;IEEE Trans. Geosci. Remote. Sens.;journals/tgrs/ZhangB22a;2022-02-08;;;;;;1-11;;;;;;Ground-Roll Attenuation Using a Dual-Filter-Bank Convolutional Neural Network.;;;db/journals/tgrs/tgrs60.html#ZhangB22a;60;2022
868856;Neal N. Xiong|Rui Zhang|Shaobo Zhang|Tian Wang 0001;;0000-0001-7980-9651|0000-0002-0394-4635|0000-0002-0584-5104|0000-0003-4819-621X;;;;;;;;;https://doi.org/10.1109/TNSE.2021.3104220;;;IEEE Trans. Netw. Sci. Eng.;journals/tnse/ZhangZWX21;2021-12-25;;;;;4;3113-3128;;;;;;A Class of Differential Data Processing-Based Data Gathering Schemes in Internet of Things.;;;db/journals/tnse/tnse8.html#ZhangZWX21;8;2021
869694;Jan M. Broersen|Silja Renooij;;0000-0003-4339-8146;;;;;;;;;https://doi.org/10.1016/j.ijar.2015.01.002;oa;;Int. J. Approx. Reason.;journals/ijar/RenooijB15;2021-10-14;;;;;;1-2;;;;;;Special Issue on the Twelfth European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty (ECSQARU 2013).;;;db/journals/ijar/ijar58.html#RenooijB15;58;2015
876100;Arkan Mustafa|Kawa Hassan|Mudhafar Hama;;0000-0001-9012-0943|0000-0001-9586-3826;;;;;;;;;https://doi.org/10.3390/sym13112179;oa;;Symmetry;journals/symmetry/HassanMH21;2021-12-25;;;;;11;2179;;;;;;An Eco-Epidemiological Model Incorporating Harvesting Factors.;;;db/journals/symmetry/symmetry13.html#HassanMH21;13;2021
878491;Taichiro Kugo;;;;;;;;;;;https://doi.org/10.3390/sym13081408;oa;;Symmetry;journals/symmetry/Kugo21;2021-09-17;;;;;8;1408;;;;;;Noether Currents and Maxwell-Type Equations of Motion in Higher Derivative Gravity Theories.;;;db/journals/symmetry/symmetry13.html#Kugo21;13;2021
879676;Adina Chirila|Marin Marin|Sorin Vlase;;0000-0003-1552-3763;;;;;;;;;https://doi.org/10.3390/sym13101804;oa;;Symmetry;journals/symmetry/MarinVC21;2021-12-15;;;;;10;1804;;;;;;The Influence of Voids in the Vibrations of Bodies with Dipolar Structure.;;;db/journals/symmetry/symmetry13.html#MarinVC21;13;2021
880031;Hui Liu|Mengjie Yi|Shengzong Liu|Yan Wang|Yan Zhang 0047|Yun Zhou|Zhifang Liao;;0000-0002-5525-904X;;;;;;;;;https://doi.org/10.3390/sym11020144;oa;;Symmetry;journals/symmetry/LiaoYWLLZZ19;2020-02-04;;;;;2;144;;;;;;Healthy or Not: A Way to Predict Ecosystem Health in GitHub.;;;db/journals/symmetry/symmetry11.html#LiaoYWLLZZ19;11;2019
881194;Gary M. Olson|Thomas P. Moran;;;;;;;;;;;https://doi.org/10.1207/s15327051hci1303_3;;;Hum. Comput. Interact.;journals/hhci/OlsonM98a;2020-07-09;;;;;3;263-323;;;;;;"Commentary on ""Damaged Merchandise?"".";;;db/journals/hhci/hhci13.html#OlsonM98a;13;1998
881466;Chris J. Budd|Sergio Blanes;;0000-0001-5819-8898;;;;;;;;;https://doi.org/10.1137/S1064827502416630;;;SIAM J. Sci. Comput.;journals/siamsc/BlanesB05;2020-07-30;;;;;4;1089-1113;;;;;;Adaptive Geometric Integrators for Hamiltonian Problems with Approximate Scale Invariance.;;;db/journals/siamsc/siamsc26.html#BlanesB05;26;2005
881861;Bradley K. Alpert|Vladimir Rokhlin;;;;;;;;;;;https://doi.org/10.1137/0912009;;;SIAM J. Sci. Comput.;journals/siamsc/AlpertR91;2020-07-30;;;;;1;158-179;;;;;;A Fast Algorithm for the Evaluation of Legendre Expansions.;;;db/journals/siamsc/siamsc12.html#AlpertR91;12;1991
883167;Amir Averbuch|David L. Donoho|Ilya Sedelnikov|Moshe Israeli|Ronald R. Coifman|Yoel Shkolnisky;;;;;;;;;;;https://doi.org/10.1137/060650301;;;SIAM J. Sci. Comput.;journals/siamsc/AverbuchCDISS08;2020-07-30;;;;;2;785-803;;;;;;A Framework for Discrete Integral Transformations II-The 2D Discrete Radon Transform.;;;db/journals/siamsc/siamsc30.html#AverbuchCDISS08;30;2008
886376;Baining Guo|Heung-Yeung Shum|Hujun Bao|Jin Huang 0001|Xinguo Liu;;;;;;;;;;;https://doi.org/10.1016/j.cag.2006.08.014;;;Comput. Graph.;journals/cg/HuangLBGS06;2020-02-19;;;;;6;927-935;;;;;;An efficient large deformation method using domain decomposition.;;;db/journals/cg/cg30.html#HuangLBGS06;30;2006
887298;Hema Arunachalam|R. R. Joshi;;;;;;;;;;;https://doi.org/10.1016/0097-8493(84)90028-1;;;Comput. Graph.;journals/cg/JoshiA84;2020-02-19;;;;;1;93-102;;;;;;GRASP--A 3D graphics system for Pascal users.;;;db/journals/cg/cg8.html#JoshiA84;8;1984
887361;Borut Zalik|Gordon Clapworthy;;;;;;;;;;;https://doi.org/10.1016/S0097-8493(99)00044-8;;;Comput. Graph.;journals/cg/ZalikC99;2020-02-19;;;;;3;353-363;;;;;;A universal trapezoidation algorithm for planar polygons.;;;db/journals/cg/cg23.html#ZalikC99;23;1999
887725;Josef Hoschek;;;;;;;;;;;https://doi.org/10.1016/0097-8493(88)90002-7;;;Comput. Graph.;journals/cg/Hoschek88;2020-02-19;;;;;1;1-2;;;;;;Guest editor's introduction : Computational geometry.;;;db/journals/cg/cg12.html#Hoschek88;12;1988
896095;Brian Lucena;;;;;;;;;;;https://doi.org/10.1137/S0895480101397773;;;SIAM J. Discret. Math.;journals/siamdm/Lucena03;2021-07-23;;;;;3;345-353;;;;;;A New Lower Bound for Tree-Width Using Maximum Cardinality Search.;;;db/journals/siamdm/siamdm16.html#Lucena03;16;2003
898693;Gökhan Ince|Hiroshi Tsujino|Jun-ichi Imura|Kazuhiro Nakadai|Tobias Rodemann;;0000-0001-8042-2796|0000-0002-0034-030X|0000-0002-9273-134X;;;;;;;;;https://doi.org/10.1163/016918611X579448|https://www.wikidata.org/entity/Q58025494;;;Adv. Robotics;journals/ar/InceNRTI11;2021-01-21;;;;;11-12;1405-1426;;;;;;Whole Body Motion Noise Cancellation of a Robot for Improved Automatic Speech Recognition.;;;db/journals/ar/ar25.html#InceNRTI11;25;2011
904859;Alican Nalci|Bhaskar D. Rao|Thomas T. Liu;;0000-0002-1978-7486;;;;;;;;;https://doi.org/10.1016/j.neuroimage.2017.01.015|https://www.wikidata.org/entity/Q39019554;;;NeuroImage;journals/neuroimage/NalciRL17;2018-11-30;;;;;;602-618;;;;;;Global signal regression acts as a temporal downweighting process in resting-state fMRI.;;;db/journals/neuroimage/neuroimage152.html#NalciRL17;152;2017
907451;Ashley A. Huggins|Carissa N. Weis|Christine L. Larson|Elisabeth K. Webb|Jacklynn M. Fitzgerald|Jessica L. Krukowski|Kenneth P. Bennett|Madeline Kallenbach|T. A. Miskovich|T. A. deRoon-Cassini;;0000-0001-6047-3545|0000-0002-1359-6080|0000-0002-4993-7836|0000-0002-6076-4067|0000-0002-8023-3327|0000-0002-9199-8632|0000-0002-9485-0625|0000-0003-1921-7480;;;;;;;;;https://doi.org/10.1016/j.neuroimage.2021.118076;oa;;NeuroImage;journals/neuroimage/WeisWHKMFBKdL21;2021-09-16;;;;;;118076;;;;;;Stability of hippocampal subfield volumes after trauma and relationship to development of PTSD symptoms.;;;db/journals/neuroimage/neuroimage236.html#WeisWHKMFBKdL21;236;2021
912386;Daniel L. Ames|Susan T. Fiske;;;;;;;;;;;https://doi.org/10.1016/j.neuroimage.2013.07.001|https://www.wikidata.org/entity/Q30655491;;;NeuroImage;journals/neuroimage/AmesF13;2018-11-14;;;;;;599-608;;;;;;Outcome dependency alters the neural substrates of impression formation.;;;db/journals/neuroimage/neuroimage83.html#AmesF13;83;2013
913685;Nestor Caticha|Said R. Rabbani|Selene da Rocha Amaral;;;;;;;;;;;https://doi.org/10.1016/j.neuroimage.2006.11.058|https://www.wikidata.org/entity/Q48295590;;;NeuroImage;journals/neuroimage/AmaralRC07;2018-11-14;;;;;2;361-369;;;;;;BOLD response analysis by iterated local multigrid priors.;;;db/journals/neuroimage/neuroimage36.html#AmaralRC07;36;2007
915843;Akira Sumiyoshi|Jorge J. Riera|Ryuta Kawashima|Takeshi Ogawa;;0000-0001-8530-8431|0000-0001-9522-8064;;;;;;;;;https://doi.org/10.1016/j.neuroimage.2010.09.056|https://www.wikidata.org/entity/Q85155434;;;NeuroImage;journals/neuroimage/SumiyoshiROK11;2020-12-29;;;;;3;1951-1965;;;;;;A mini-cap for simultaneous EEG and fMRI recording in rodents.;;;db/journals/neuroimage/neuroimage54.html#SumiyoshiROK11;54;2011
922562;Pijush Samui|Sanjiban Sekhar Roy;;;;;;;;;;;https://doi.org/10.1504/IJAIP.2021.115244;;;Int. J. Adv. Intell. Paradigms;journals/ijaip/RoyS21;2021-07-12;;;;;2;119-127;;;;;;Predicting longitudinal dispersion coefficient in natural streams using minimax probability machine regression and multivariate adaptive regression spline.;;;db/journals/ijaip/ijaip19.html#RoyS21;19;2021
923450;Daniel S. Hirschberg|David Eppstein|Michael B. Dillencourt;;;;;;;;;;;https://doi.org/10.7155/jgaa.00023;oa;;J. Graph Algorithms Appl.;journals/jgaa/DillencourtEH00;2021-02-16;;;;;3;5-17;;;;;;Geometric Thickness of Complete Graphs.;;;db/journals/jgaa/jgaa4.html#DillencourtEH00;4;2000
925731;Jian Sun 0003|Lihua Dou|Xiaoyu Liu;;;;;;;;;;;https://doi.org/10.1016/j.jfranklin.2016.08.005;;;J. Frankl. Inst.;journals/jfi/LiuD016;2020-02-24;;;;;16;4176-4190;;;;;;Consensus for networked multi-agent systems with unknown communication delays.;;;db/journals/jfi/jfi353.html#LiuD016;353;2016
926129;Bin Jiang 0001|Ningyun Lu|Tao Wang|Yan Xing|Yuehua Cheng;;;;;;;;;;;https://doi.org/10.1016/j.jfranklin.2015.09.017;;;J. Frankl. Inst.;journals/jfi/ChengJLWX16;2020-02-24;;;;;1;17-36;;;;;;Incremental locally linear embedding-based fault detection for satellite attitude control systems.;;;db/journals/jfi/jfi353.html#ChengJLWX16;353;2016
926146;Rafael Martínez-Guerra|Sergio M. Delfin-Prieto;;;;;;;;;;;https://doi.org/10.1016/j.jfranklin.2019.12.009;;;J. Frankl. Inst.;journals/jfi/Delfin-PrietoM20;2020-05-11;;;;;5;2997-3018;;;;;;A Mittag-Leffler fractional-order difference observer.;;;db/journals/jfi/jfi357.html#Delfin-PrietoM20;357;2020
927186;Jean-Pierre Barbot|Lucien Etienne|Stefano Di Gennaro|Y. Khaled;;0000-0003-0931-843X;;;;;;;;;https://doi.org/10.1016/j.jfranklin.2016.08.028;;;J. Frankl. Inst.;journals/jfi/EtienneKGB17;2021-10-14;;;;;1;372-391;;;;;;Asynchronous event-triggered observation and control of linear systems via impulsive observers.;;;db/journals/jfi/jfi354.html#EtienneKGB17;354;2017
929165;Michael Fairbank|Shuhui Li 0001|Weizhen Dong|Xingang Fu|Yixiang Gao|Zhongwen Li;;0000-0001-6754-8976|0000-0002-0355-1858|0000-0002-0846-4219|0000-0003-3833-7875;;;;;;;;;https://doi.org/10.1109/TCSI.2021.3053468;;;IEEE Trans. Circuits Syst. I Regul. Pap.;journals/tcasI/DongLFLFG21;2021-10-07;;;;;4;1760-1768;;;;;;Control of a Buck DC/DC Converter Using Approximate Dynamic Programming and Artificial Neural Networks.;;;db/journals/tcasI/tcasI68.html#DongLFLFG21;68;2021
931216;Andrew Koenig|Barbara Moo;;;;;;;;;;;;;;J. Object Oriented Program.;journals/joop/KoenigM99a;2020-06-08;;;;;9;59-63;;;;;;Teaching Standard C++, Part 3.;;;db/journals/joop/joop11.html#KoenigM99a;11;1999
933856;Almas Shintemirov|Artemiy Oleinikov|Matteo Rubagotti|Sanzhar Kusdavletov;;0000-0002-3674-1455|0000-0002-6969-8529;;;;;;;;;https://doi.org/10.1109/LRA.2021.3083581;;;IEEE Robotics Autom. Lett.;journals/ral/OleinikovKSR21;2021-09-16;;;;;3;5665-5672;;;;;;Safety-Aware Nonlinear Model Predictive Control for Physical Human-Robot Interaction.;;;db/journals/ral/ral6.html#OleinikovKSR21;6;2021
936024;Daniel Büscher|Shengchao Yan|Tim Welschehold|Wolfram Burgard;;0000-0001-9321-3029|0000-0002-5680-6500|0000-0003-1163-4992|0000-0003-4695-905X;;;;;;;;;https://doi.org/10.1109/LRA.2021.3121807;;;IEEE Robotics Autom. Lett.;journals/ral/YanWBB22;2021-12-15;;;;;1;191-198;;;;;;Courteous Behavior of Automated Vehicles at Unsignalized Intersections Via Reinforcement Learning.;;;db/journals/ral/ral7.html#YanWBB22;7;2022
938773;B. J. Oh|Mo M. Jamshidi;;;;;;;;;;;https://doi.org/10.1002/rob.4620060410;;;J. Field Robotics;journals/jfr/OhJ89;2017-05-28;;;;;4;461-483;;;;;;Decentralized adaptive control of robot manipulators.;;;db/journals/jfr/jfr6.html#OhJ89;6;1989
939629;Brent Buchanan|Martin A. Brooke;;0000-0001-8839-7193;;;;;;;;;https://doi.org/10.1109/TCSII.2003.820236;;;IEEE Trans. Circuits Syst. II Express Briefs;journals/tcasII/BuchananB03;2021-10-14;;;;;12;950-962;;;;;;An experimental evaluation of error spectrum shaping applied to mixed-signal image convolutions.;;;db/journals/tcasII/tcasII50.html#BuchananB03;50;2003
940467;F. A. Mohammed|M. A. Madkour|M. S. Metwally|N. M. A. Ayad;;;;;;;;;;;https://doi.org/10.1145/1040124.1040126;;;Comput. Commun. Rev.;journals/ccr/AyadMMM85;2021-07-22;;;;;1;18-47;;;;;;Performance comparison of quasi-static routing algorithms for packet-switched computer networks.;;;db/journals/ccr/ccr15.html#AyadMMM85;15;1985
941414;Aaditeshwar Seth|Earl A. Oliver|Matei A. Zaharia|Mohammad Hossein Falaki|Shimin Guo|Srinivasan Keshav|Sumair Ur Rahman;;0000-0002-6549-0464;;;;;;;;;https://doi.org/10.1145/1290168.1290181|https://www.wikidata.org/entity/Q59652396;;;Comput. Commun. Rev.;journals/ccr/GuoFORSZK07;2020-09-06;;;;;5;95-100;;;;;;Very low-cost internet access using KioskNet.;;;db/journals/ccr/ccr37.html#GuoFORSZK07;37;2007
947499;Ivo J. B. F. Adan|Jacques Resing;;;;;;;;;;;https://doi.org/10.1007/BF01159399|https://www.wikidata.org/entity/Q29012573;;;Queueing Syst. Theory Appl.;journals/questa/AdanR96;2020-05-18;;;;;1-2;171-174;;;;;;Simple Analysis of a Fluid Queue Driven by an M/M/1 Queue.;;;db/journals/questa/questa22.html#AdanR96;22;1996
948767;Jianbo Gao|Jing Hu|Vincent A. Billock|Wen-wen Tung;;;;;;;;;;;https://doi.org/10.1142/S0218127408021336;;;Int. J. Bifurc. Chaos;journals/ijbc/TungHGB08;2020-05-27;;;;;6;1749-1758;;;;;;Diffusion, intermittency, and Noise-Sustained Metastable Chaos in the Lorenz Equations: Effects of Noise on Multistability.;;;db/journals/ijbc/ijbc18.html#TungHGB08;18;2008
951186;Emilia Petrisor;;;;;;;;;;;https://doi.org/10.1142/S0218127401002225;;;Int. J. Bifurc. Chaos;journals/ijbc/Petrisor01;2020-05-27;;;;;2;497-512;;;;;;Nontwist Area Preserving Maps with Reversing Symmetry Group.;;;db/journals/ijbc/ijbc11.html#Petrisor01;11;2001
954661;Ho-fung Leung|Huiye Ma;;0000-0003-4914-2934;;;;;;;;;https://doi.org/10.1016/j.elerap.2006.12.003;;;Electron. Commer. Res. Appl.;journals/ecra/MaL07;2020-02-22;;;;;4;383-398;;;;;;An adaptive attitude bidding strategy for agents in continuous double auctions.;;;db/journals/ecra/ecra6.html#MaL07;6;2007
955058;Jian (Andrew) Zhang|Rodney A. Kennedy|Thushara D. Abhayapala;;0000-0001-6937-7218|0000-0002-3946-3673|0000-0002-6102-3762;;;;;;;;;https://doi.org/10.1155/2008/892193|https://www.wikidata.org/entity/Q59219554;oa;;EURASIP J. Wirel. Commun. Netw.;journals/ejwcn/ZhangKA08;2020-10-26;;;;;;;;;;;;Reduced-Rank Shift-Invariant Technique and Its Application for Synchronization and Channel Identification in UWB Systems.;;;db/journals/ejwcn/ejwcn2008.html#ZhangKA08;2008;2008
